,index,UserId,Summary,AvgScore,Summary_Clean
200,659,A2Y8QNUOL9V07I,"['OK', 'nice but too short', 'Not very good', 'nice pad', 'great gloves', 'very nice', 'beautiful work', 'Great protection', 'not for me', 'works good', 'warm heavy coat', 'fits and looks good', 'nice cover', 'Does work but :', 'Would buy again', 'very nice', 'nice', 'Just what I wanted', 'nice boot for the $', 'looks good', 'does the job']",4.238095238095238,ok nice but too short not very good nice pad great gloves very nice beautiful work great protection not for me works good warm heavy coat fits and looks good nice cover does work but would buy again very nice nice just what i wanted nice boot for the looks good does the job
201,661,A2YEG62ZGRANV7,"['Perfect Fit!!', 'Better alternative to a leaf blower', 'Great Pad', 'Nice and Big!!', 'Worked for 2002 Kia Sportage', 'Exact OEM Match', 'Love Centric Brake Parts.', 'Great Product!!!', 'Works Great But....', 'Very Nice', 'Easy on and easy off!', 'Great Pad', 'Great For Applying Wax', 'Best Brake Bleeder Ever', 'Awesome Rear Lift Kit', 'Worked for rear O2 sensor for 3.8l Chrysler Town and Country Limited Edition', 'Another Great Flowmaster Exhaust', 'Way over priced for the quantity.', 'Works As Expected', 'The Best On The Market', ""It's great but...read on"", 'Works Great With DA Buffer Only', 'Great Pad! Worth Every Penny!', 'Awesome Front Lift Kit', 'Ok I guess...suspicious about CG products sold by Amazon', 'Very good quality', 'Exact fit and better quality then OEM.', 'Better Then Cobra Gold Plush Jr. Microfiber Towels!!', 'Not good', 'Awesome Cover!!!!', 'Great Backing Pad', 'Still like this pad vs. others!', 'Great Mufflers', 'Works great for smaller pads']",4.705882352941177,perfect fit better alternative to a leaf blower great pad nice and big worked for kia sportage exact oem match love centric brake parts great product works great but very nice easy on and easy off great pad great for applying wax best brake bleeder ever awesome rear lift kit worked for rear o sensor for l chrysler town and country limited edition another great flowmaster exhaust way over priced for the quantity works as expected the best on the market it s great but read on works great with da buffer only great pad worth every penny awesome front lift kit ok i guess suspicious about cg products sold by amazon very good quality exact fit and better quality then oem better then cobra gold plush jr microfiber towels not good awesome cover great backing pad still like this pad vs others great mufflers works great for smaller pads
202,669,A2Z2ZCZH89T1PN,"['Does not fit 2001 Nissan Xterra', ""Earl's quality"", 'Not completely stainless', 'Perfect for stubborn Audi control arms', 'Easier to use and harder to misplace than other gap gauges', ""Doesn't mix with G12 coolant"", 'Was good alternative to Audi/VW CVT fluid when it was cheaper...', 'Cleanest gauge for Audi TT', 'Economical alternative to OEM Audi parts, better quality than ECS aftermarket kits', 'Original Audi part, just repackaged', 'Terrible quality', 'Great kit', 'Just the boot - no grease or hardware.', 'A massive chunk of aluminum', 'More flexible and easier to work with than stainless braided hose', ""I'll never do another brake job or clutch hydraulic without this"", 'Perfect fit', 'Genuine VW/Audi', 'Very high quality hoses for an excellent price', 'German Osram 66240 CBI bulb', 'Good value for a hard to find bracket', 'Decent quality budget aftermarket replacement']",4.090909090909091,does not fit nissan xterra earl s quality not completely stainless perfect for stubborn audi control arms easier to use and harder to misplace than other gap gauges doesn t mix with g coolant was good alternative to audi vw cvt fluid when it was cheaper cleanest gauge for audi tt economical alternative to oem audi parts better quality than ecs aftermarket kits original audi part just repackaged terrible quality great kit just the boot no grease or hardware a massive chunk of aluminum more flexible and easier to work with than stainless braided hose i ll never do another brake job or clutch hydraulic without this perfect fit genuine vw audi very high quality hoses for an excellent price german osram cbi bulb good value for a hard to find bracket decent quality budget aftermarket replacement
203,671,A2Z8E86KKRWCEO,"['well built! does the job!', 'Perfect!', 'Works very well!', 'Must have!', 'worked excellent on the fiberglass hull!', 'you get what you pay for!', 'Great wax!', 'Worked as intended!', 'Works Great!', 'Good replacemnt but not as loud as expected.', 'Hardline Hour meters, so far so good!', 'Perfect fit! nice product', 'Grease gun kit works very well!', 'Very Satisfied!', 'Lisle Cap is the perfect fit!', 'I would have given it 5 stars IF:', 'Very Good hitch pin lock', 'true yellow output bulb!', 'Nice kit!', 'Five Stars', 'Awesome scan gauge', 'Great Product', 'The best thread sealer!', 'This torque adapter works great! got the job done and torqued to spec ...', 'Heavy Duty says it all!', 'Great little strap', 'IMHO Best stick on visors.', 'just not sure what to say so:', 'we`ll see...', 'Amazing! Outstanding results!', 'Should have listen to the other reviews, not worth the price...', 'OK, but size not advertised accurately. updated ranking on 5/7/13', 'Perfect, A huge improvement over OEM']",4.424242424242424,well built does the job perfect works very well must have worked excellent on the fiberglass hull you get what you pay for great wax worked as intended works great good replacemnt but not as loud as expected hardline hour meters so far so good perfect fit nice product grease gun kit works very well very satisfied lisle cap is the perfect fit i would have given it stars if very good hitch pin lock true yellow output bulb nice kit five stars awesome scan gauge great product the best thread sealer this torque adapter works great got the job done and torqued to spec heavy duty says it all great little strap imho best stick on visors just not sure what to say so we ll see amazing outstanding results should have listen to the other reviews not worth the price ok but size not advertised accurately updated ranking on perfect a huge improvement over oem
204,674,A2ZCG424VQZFSP,"['OEM Quality', 'Decent product, great price', 'Bright but Not Annoying', 'Decent boot, seem to run large', 'OEM Quality', 'Works fine but no better than diluted Simple Green', 'Acceptable but not quite OEM', 'Great product', 'Works perfectly', 'Durable Plug, Perfect for Repairs', 'Good protection, overly complicated installation', 'Factory part, perfect fit', 'OEM Quality', 'Great for Differential Fluid', 'Good Oil but Expensive', 'Good helmet for the price', 'OEM Quality', 'Noticeably Better', 'Could be Better', 'Great quality, very small size', 'Fixed Up My Window Perfectly', 'Typical Mobil 1 Quality', 'OEM Quality', 'Runs Large but works', 'Odd Fit', 'Decent product', 'Decent Solution for Low Price', 'Slightly noisy, great price', 'Better Than I Expected', 'Great bag except for the map pouch', 'Best Pricing on Great Oil', 'Great bage, small size', 'Another great Cortech product', 'OEM Quality', 'Worth Every Penny', 'Accurate and simple to use', 'Easy to install', 'K&N Quality']",4.394736842105263,oem quality decent product great price bright but not annoying decent boot seem to run large oem quality works fine but no better than diluted simple green acceptable but not quite oem great product works perfectly durable plug perfect for repairs good protection overly complicated installation factory part perfect fit oem quality great for differential fluid good oil but expensive good helmet for the price oem quality noticeably better could be better great quality very small size fixed up my window perfectly typical mobil quality oem quality runs large but works odd fit decent product decent solution for low price slightly noisy great price better than i expected great bag except for the map pouch best pricing on great oil great bage small size another great cortech product oem quality worth every penny accurate and simple to use easy to install k n quality
205,675,A2ZUT6PIRBOHL6,"['looks great', 'i returned the cortex after one run in my Vette', 'super flimsy', 'made in china but works fine sometim', 'quality marginal', 'i love it', 'did not work for me', 'i am sending it back', ""unless you try it you won't believe it"", 'i returned it', 'white enough for me', 'failed the first time i used it', 'very useful for a low price', 'i figured it all out', 'great shocks', 'returned it', 'good stuff', 'the best of many i tried', 'look good', 'impressive performance at a good price', 'works very well', 'perfect fit', 'crap', 'buttons do not even move', 'not 8000k perhaps 4300k', 'works sometimes', 'stay away these things are dangerous', 'absolutely great', 'they work fine']",3.103448275862069,looks great i returned the cortex after one run in my vette super flimsy made in china but works fine sometim quality marginal i love it did not work for me i am sending it back unless you try it you won t believe it i returned it white enough for me failed the first time i used it very useful for a low price i figured it all out great shocks returned it good stuff the best of many i tried look good impressive performance at a good price works very well perfect fit crap buttons do not even move not k perhaps k works sometimes stay away these things are dangerous absolutely great they work fine
206,676,A2ZYXZ3UEDABLA,"['Well made', 'Works as intended', 'Does what it says...', 'Exact replacement, functions as advertised', 'Easy to read, easy to set, backlit, and uses Velcro... very useful.', 'Disc lock is a tad small...', 'Great little charger for my RV...', 'Simple and does its job well...', 'Works well as a replacement', 'Has stood the test of time', ""Extremely well designed, won't scratch, decently secure"", 'Works as described, does not leak', 'As good security as you will get...', 'Does the job quite well', 'Does what it supposed to, and made in USA.', 'Excellent at what it does...', 'Decent for the price', 'Top notch generator, but heavy', 'Protect your RV refer investment, buy this', 'Makes life a lot easier', 'Excellent... just needs a tether', 'Decent, but came loose.', 'Adequate...  Make sure to keep the keyways lubricated']",4.913043478260869,well made works as intended does what it says exact replacement functions as advertised easy to read easy to set backlit and uses velcro very useful disc lock is a tad small great little charger for my rv simple and does its job well works well as a replacement has stood the test of time extremely well designed won t scratch decently secure works as described does not leak as good security as you will get does the job quite well does what it supposed to and made in usa excellent at what it does decent for the price top notch generator but heavy protect your rv refer investment buy this makes life a lot easier excellent just needs a tether decent but came loose adequate make sure to keep the keyways lubricated
207,677,A302DURNQ1L66H,"['Versatility', 'High quality, well made, rugged', 'Nicely made but-----', 'Hot wheels', 'Handy gadget', 'Great value', 'Installation', 'Nicely made', 'Easy and quick', 'Very Handy', 'Handy accessory', 'What can I say', 'Reese quality', 'Does the job', 'They work', 'Right height.', 'Love it', 'Handy item', 'Shin protection', 'It;s a plate holder', 'Finally found', 'No more tail dragging']",4.909090909090909,versatility high quality well made rugged nicely made but hot wheels handy gadget great value installation nicely made easy and quick very handy handy accessory what can i say reese quality does the job they work right height love it handy item shin protection it s a plate holder finally found no more tail dragging
208,679,A306NASGVUDFKF,"['Not worth the trouble', 'Review for 2000 Maxima 3.0L engine', 'Excellent battery charger', 'Pretty much perfect for a wax', 'Nice - exact fit', 'Excellent!', 'brighter than stock.  Not brightest of all.', 'Excellent!', ""Eh!  It's ok.  Strong - yes.  New car smell - no."", 'Great wiper - but one flaw', 'Perfect fit for 2010 Honda CRV EX', 'Exactly the same as OEM', 'Great product', 'Great and not so great at the same time!', 'Perfect fit & great price', 'Exactly what was needed.', 'exact fit for my 2000 Nissan', 'Excellent', 'It\'s hard to say ""I love it"", but...', 'Nice price, excellent product.  The perfect replacement for our daily driver CR-V.', 'OK, but not that great.', 'Works well for older engines', 'I like it.', 'Sucks - In a good way!!']",4.416666666666667,not worth the trouble review for maxima l engine excellent battery charger pretty much perfect for a wax nice exact fit excellent brighter than stock not brightest of all excellent eh it s ok strong yes new car smell no great wiper but one flaw perfect fit for honda crv ex exactly the same as oem great product great and not so great at the same time perfect fit great price exactly what was needed exact fit for my nissan excellent it s hard to say i love it but nice price excellent product the perfect replacement for our daily driver cr v ok but not that great works well for older engines i like it sucks in a good way
209,684,A30XV0WG3JAK3R,"['They do what they should do . . .', 'Not what I though', 'Looks great, and really easy to put on', 'Super easy to install', 'They are OK', 'A little disappointed', 'Not blown away', 'Disapointed!', 'Looks great!', 'Looks great, simple to install . . .', 'Very disappointing . . .', 'They are exactly as advertised.', 'Great product, easy installation', 'Nice product, easy to install', ""It doesn't fit"", 'Looks great . . .', 'Nice product!', 'Looks great in the back of my Wrangler', 'Not terrible!', 'Go Ducks!', 'I love the look', 'Seems to fit fine']",3.409090909090909,they do what they should do not what i though looks great and really easy to put on super easy to install they are ok a little disappointed not blown away disapointed looks great looks great simple to install very disappointing they are exactly as advertised great product easy installation nice product easy to install it doesn t fit looks great nice product looks great in the back of my wrangler not terrible go ducks i love the look seems to fit fine
210,686,A3112D9P7HXV0E,"['I used this on my RWD Nissan car', 'Very nice tool!', ""Haven't been this excited about plastic tools."", 'Worked great last year, dont expect any less', 'Good pump', 'Clean finish, nice caps, very tight snap feature', 'Perfect viscosity', 'Works, easy to see.', 'Very good polish', 'Great product', 'Definitely smells good', 'Good stuff', 'Easy to install', ""All 8 LED's tested and works"", 'Perfect drop-in replacement.', 'Little amount goes a long way', 'Best wax as you dry product on the planet!', 'Good quality.', 'Quality oem touchup', ""Just know it's only 12oz."", 'Easy to use oem fluid', 'Nice kit!', 'This thing is loud', 'Was a tad shorter than expected but not bad', 'Fits well into factory switch bezel', 'Great product', 'Feels good, nice and tall.', 'Excellent fitment!']",4.678571428571429,i used this on my rwd nissan car very nice tool haven t been this excited about plastic tools worked great last year dont expect any less good pump clean finish nice caps very tight snap feature perfect viscosity works easy to see very good polish great product definitely smells good good stuff easy to install all led s tested and works perfect drop in replacement little amount goes a long way best wax as you dry product on the planet good quality quality oem touchup just know it s only oz easy to use oem fluid nice kit this thing is loud was a tad shorter than expected but not bad fits well into factory switch bezel great product feels good nice and tall excellent fitment
211,688,A31FYZK04YNOJ5,"['Loving Prosport', 'Loving Prosport', 'One of my favorite wheel cleaners', 'Loving Prosport', 'Makes Brake Bleeding Less Messy', 'Lightweight, Durable, Perfect For Working On The Car', ""Does what it's supposed to"", 'Fantastic Oil, Even Better Support', 'Best Oil On The Market', 'Fantastic Oil, Even Better Support', 'Perfect For Weekend Autocrossers', 'Not Bad, Good Price, There are Better', 'Great Replacement for my Pela 6000', 'Great fluid for street and track use', ""Great Investment for the DIY'er"", 'Great GL4 Lube For Your Tranny', 'Awesome product', 'Does the job right!', 'As described', 'Does The Job', 'Works Like OEM, But some minor scuffs', 'Great tool for beginners', 'Work On Cars? Then You Need This', 'Does The Job']",4.583333333333333,loving prosport loving prosport one of my favorite wheel cleaners loving prosport makes brake bleeding less messy lightweight durable perfect for working on the car does what it s supposed to fantastic oil even better support best oil on the market fantastic oil even better support perfect for weekend autocrossers not bad good price there are better great replacement for my pela great fluid for street and track use great investment for the diy er great gl lube for your tranny awesome product does the job right as described does the job works like oem but some minor scuffs great tool for beginners work on cars then you need this does the job
212,691,A31GQ2U36G30IG,"['SHOULD DO THE TRICK', 'My Car Went ""Vroom"" betterer,', 'LIVE ON THE EDGE', 'KYB is gooderer than other good brands that claim to be gooderer', 'STABILIZE YOUR SHAFT', 'Best Rotor EVER!!! IT SAVES LIVES!!!', 'REALLY REALLY REALLY GOODER', 'TWO THUMBS UP- Dr. Bellows, IDOJ', 'BEST IDEA EVER', ""Corolla's OEM Springs vs. Raybestos"", 'CONSUMER ALERT-MEVOTECH', 'MY NIPPLES BLEED GREAT', 'This is NOT a review (how could anyone review a ball joint?)', 'WELL ENGINEERED with GREASE FITTINGS', 'NO DESCRIPTION, NO SALE!', 'NEEDS TO EXCEEDED OEM QUALITY', 'LOOKS GOOD SO FAR', 'MORE THAN I BARGAINED FOR', 'THESE BUSHING ARE MADE BY ARMSTRONG, NOT AST!', 'THESE BUSHINGS ARE MADE BY ARMSTRONG, NOT AST!', ""BEWARE of vendors sending Mevotech's Chasis Rite parts"", 'I DID NOT VOTE FOR BUSHING', 'BUY THIS LOCK AND DIY', 'They Look Great, But For How Long?', 'NOT DESIGNED WELL', 'These are in my 98 COROLLA', 'This Two-Way Remote Is Da Bomb', 'Ahhhh, NOW I SEE', '$18.00???  ARE YOU NUTS?', 'GOOD ALTERNATIVE TO DEOX-IT', 'INSTALL WAS DIFFICULT', 'Works great, but is ""pricey""', 'Not as good as Rusty Jones, but what else is there?', ""Here's the low-down on the Viper 4204V... It's cool!"", 'LOVE & HATE CASE RELATIONSHIP']",3.942857142857143,should do the trick my car went vroom betterer live on the edge kyb is gooderer than other good brands that claim to be gooderer stabilize your shaft best rotor ever it saves lives really really really gooder two thumbs up dr bellows idoj best idea ever corolla s oem springs vs raybestos consumer alert mevotech my nipples bleed great this is not a review how could anyone review a ball joint well engineered with grease fittings no description no sale needs to exceeded oem quality looks good so far more than i bargained for these bushing are made by armstrong not ast these bushings are made by armstrong not ast beware of vendors sending mevotech s chasis rite parts i did not vote for bushing buy this lock and diy they look great but for how long not designed well these are in my corolla this two way remote is da bomb ahhhh now i see are you nuts good alternative to deox it install was difficult works great but is pricey not as good as rusty jones but what else is there here s the low down on the viper v it s cool love hate case relationship
213,693,A31HLFP0K88EW4,"['great', 'irreplaceable.', 'Just what I wanted', 'great item!', 'Good kit', 'Kinda hard.', 'awesome.', 'Good stuff', 'Nice quality. Plenty thick and shiny.', 'fit 31x10.50-15 well', 'Always good stuff.', 'Great.', 'Fits 01 YZ250 forks', 'wow. LOVE IT', 'cheap but perfect', 'No real instructions', 'No good.', 'good.', 'Just barely bigger', 'great feel', 'Pretty cool.', 'good', 'Same as T shirt size', 'BEST FLYWHEEL for a yz250', 'GREAT! Pistol grip, laser dot, I used it past 700 deg', 'love NGK', 'Lots of oil', 'thin. meh.', 'ok', ""It's a tube."", 'cheap n quick. love it.', 'best of the crankcase sealers', 'Love it, works great.', 'nothin great.', 'great', 'awesome.', 'FIVE STARS']",4.378378378378378,great irreplaceable just what i wanted great item good kit kinda hard awesome good stuff nice quality plenty thick and shiny fit x well always good stuff great fits yz forks wow love it cheap but perfect no real instructions no good good just barely bigger great feel pretty cool good same as t shirt size best flywheel for a yz great pistol grip laser dot i used it past deg love ngk lots of oil thin meh ok it s a tube cheap n quick love it best of the crankcase sealers love it works great nothin great great awesome five stars
214,695,A31QQPKAC0WFCZ,"['Exact Fit OEM Quality', 'OEM Type Replacement', 'Exact Fit', 'Easy on, Easy off', 'NIce Can, Functional and Clever', 'Nice Switch', 'OEM quality', 'Very Good Value.', 'The Right Stuff', 'OEM Quality', 'Good Mobility.', 'Roomy, Great Bag', 'Another Exact Fit and Good Quality.', 'Great Plugs', 'Great Addition, Easy to Install.', 'I Expected Much Better Quality.', 'Good Replacement Pads', 'A Lot of Tape and Little Sticky', 'Awesome Replacement or Upgrade Mirror', 'Awesome Replacement or Upgrade Mirror', 'Long Life Replacement Bulb', 'Eleminate ""Roar""', 'Very Nice', 'Cold Air Intake', 'Nice Sound', 'Bow Tie Graphics', 'Better Than Expected Results!', 'Great Product', ""It's all Plastic but Good Light"", 'Goes on Easy', 'Awesome Wax', 'Good Product, Slow to Ship, Poor Instructions', 'Nice Heavy Duty Shocks', 'Great Product', 'Very Nice Product', 'Good When OEM not available', 'Great Product, wide Application.', 'O E Replacement', 'Awesome.', 'OEM Replacement Rotor', 'Real U. S. Steel.', 'Awesome Wires!', 'Good Product', 'Nice Wheels', 'Cool Sticker']",4.644444444444445,exact fit oem quality oem type replacement exact fit easy on easy off nice can functional and clever nice switch oem quality very good value the right stuff oem quality good mobility roomy great bag another exact fit and good quality great plugs great addition easy to install i expected much better quality good replacement pads a lot of tape and little sticky awesome replacement or upgrade mirror awesome replacement or upgrade mirror long life replacement bulb eleminate roar very nice cold air intake nice sound bow tie graphics better than expected results great product it s all plastic but good light goes on easy awesome wax good product slow to ship poor instructions nice heavy duty shocks great product very nice product good when oem not available great product wide application o e replacement awesome oem replacement rotor real u s steel awesome wires good product nice wheels cool sticker
215,697,A31Y28UEDXQ0HB,"['VERY HANDY', 'WORKS GREAT', 'GREAT TOWELS', 'NICE TOOL', 'WORKS', 'perfect Fit', 'WELL MADE MASK', ""did'nt work"", 'great tool', 'GOOD DEAL', ""can't beat the price"", 'A MUST', 'REAL GOOD DEAL', 'GOOD WIPER', 'WORTH EVERY PENNY', 'NICE MATS', 'GOOD OIL', 'still looks nice', 'Small', 'LOVE IT', 'great buy', 'GOOD DEAL', 'GOOD DEAL!', 'WORKS GREAT', 'GREAT']",4.84,very handy works great great towels nice tool works perfect fit well made mask did nt work great tool good deal can t beat the price a must real good deal good wiper worth every penny nice mats good oil still looks nice small love it great buy good deal good deal works great great
216,699,A326GFVSXDHCVL,"['Great looking bull bar', 'Baker plus one', 'Must have bag', 'Great tool', 'Not for big twins', 'Great upgrade', 'great cam', 'six spee tranny', 'They work!', 'Four Stars', 'Must have', 'Beware much work no result', 'Great for the Harley', 'A must for builder', 'A must for states that require front lic', 'Great product for the price', 'Easy to install', 'Great looking addition', 'Great looking bug guard', 'real sticky', 'Great price', 'Must have tool', 'small pistons', 'Great hour meter']",4.541666666666667,great looking bull bar baker plus one must have bag great tool not for big twins great upgrade great cam six spee tranny they work four stars must have beware much work no result great for the harley a must for builder a must for states that require front lic great product for the price easy to install great looking addition great looking bug guard real sticky great price must have tool small pistons great hour meter
217,705,A32KSZ8V0TD216,"['Perfect Bulbs', 'Perfect Fit Fast Ship', 'Perfect Fit', 'Perfect Fit. Excellent Customer Service.', 'Great Pad', 'Perfect Fit', 'Sharp Looking', 'Works Perfect.', 'Perfect Fit', 'Perfect Fit.', 'Cheap Junk', 'Best of The Best', 'Go kart Brake Band', 'Excellent', 'Cheap', 'Perfect Fit.', 'Fast Programmer', 'Very Good', 'Better Fuel Economy', '3M makes the best', 'Excellent Jetta TDI 2006 Winter Version Filter', 'Perfect', 'Great Sounding', 'Covercraft Dose it Right. Well Made!!!', 'Excellent Brake Pads', 'Great Compound', 'Perfect Fit', 'Pro Quality', 'Great Ball Joint Buster', 'Great Coil Compressor']",4.766666666666667,perfect bulbs perfect fit fast ship perfect fit perfect fit excellent customer service great pad perfect fit sharp looking works perfect perfect fit perfect fit cheap junk best of the best go kart brake band excellent cheap perfect fit fast programmer very good better fuel economy m makes the best excellent jetta tdi winter version filter perfect great sounding covercraft dose it right well made excellent brake pads great compound perfect fit pro quality great ball joint buster great coil compressor
218,706,A32MRMQO5KJ7A,"['New and OEM', 'These work fine', 'Quality', 'Exact replacement', 'High quality, exact fit', 'The right stuff', 'Low quality, poor fit', 'Cheapo', 'Real Honda, good price', 'OEM fit', 'Well worth the price', 'Fits but sparkles, a self-defeating design', 'The real thing', 'Perfect', 'Excellent', 'Worked only 1 year', 'As advertised', 'Not really fog lights', 'Just what I wanted', ""Didn't last long."", 'Lots for low price', 'Well made', 'Good', 'As pictured', 'Well-designed, accurate, convenient']",4.04,new and oem these work fine quality exact replacement high quality exact fit the right stuff low quality poor fit cheapo real honda good price oem fit well worth the price fits but sparkles a self defeating design the real thing perfect excellent worked only year as advertised not really fog lights just what i wanted didn t last long lots for low price well made good as pictured well designed accurate convenient
219,708,A32UTJS67YEIHM,"['Jeep cargo net.', 'Husky Mud Flaps.', 'Hello Kitty Key Fob.', 'Steel Grill Guard', 'OEM Badges', 'Replacement Door Mirror', 'FIAMM Horns', 'Anco 31 Series........GREAT BUY!!!!!!!!!!', 'Grab Handles', 'METRA!!!!!!!!!!!!!!!!!!!', 'CIPA 31000', 'Auto VentShade Bug Shield', 'Chrome Fuel Door', 'Husky Mud Flaps.', 'Reese Tow Hitch', 'Dual 3ft Antennas', 'Jeep Commander Trailer Hitch.', 'S/S Side Steps', 'SS Tail Light Guards', 'Silverado Locking Tailgate Handle', 'Trail Dash Dash Pod', 'SS Bull Bar', 'Full Size crossover Tool Box', 'Rear Window Decal', 'Cobra shift knob', 'Chrome Grab Handles OEM', 'Jeep Emblem', 'Tail Gate Trim', 'Tailgate Handles', 'SS Bull Bar', 'Wade Bed Rail Protectors', 'Viper Warning Stickers']",4.84375,jeep cargo net husky mud flaps hello kitty key fob steel grill guard oem badges replacement door mirror fiamm horns anco series great buy grab handles metra cipa auto ventshade bug shield chrome fuel door husky mud flaps reese tow hitch dual ft antennas jeep commander trailer hitch s s side steps ss tail light guards silverado locking tailgate handle trail dash dash pod ss bull bar full size crossover tool box rear window decal cobra shift knob chrome grab handles oem jeep emblem tail gate trim tailgate handles ss bull bar wade bed rail protectors viper warning stickers
220,710,A32Z0BLWJ2RRUA,"['Get the Glass Jewel', 'Bright and reliable', 'K&N always a winner', 'GM product - GM parts', 'Direct replacement', 'The right one .', 'GM auto', 'Right part , right performance , right price .', 'K & N what else is there to say ???', 'Glove box must have !', ""Colors don't run ."", 'Shot theirselves in the foot with 5.25 oz (WTF is up with that ? !! ))', ""It's what YOU make it !"", 'This thing is cool beyond belief', 'Perfect fit. Corrected clunking noises and looseness in rear ...', 'Will buy again', 'Clean Brake !', 'Installs easily corrects wandering and weak idle/stalling concerns', ""Kept my wheels nice and clean but didn't stop worth a crap"", 'A necessary option', 'Instant coolness !', 'Nothin but the best !', 'What more can you ask for ???', 'Personal comfort device', 'No magic cure', 'Not what I expected', 'Rollin labor saver', 'INDUSTRIES BEST']",4.321428571428571,get the glass jewel bright and reliable k n always a winner gm product gm parts direct replacement the right one gm auto right part right performance right price k n what else is there to say glove box must have colors don t run shot theirselves in the foot with oz wtf is up with that it s what you make it this thing is cool beyond belief perfect fit corrected clunking noises and looseness in rear will buy again clean brake installs easily corrects wandering and weak idle stalling concerns kept my wheels nice and clean but didn t stop worth a crap a necessary option instant coolness nothin but the best what more can you ask for personal comfort device no magic cure not what i expected rollin labor saver industries best
221,714,A33971CVQ44SXD,"['Gr8 clutch kit for my Polaris', 'Great tool', 'QUality Fox ATV gloves', 'good price, ez install', 'GR8 mats for the money', 'Nice foot pegs but no instructions', 'Gr8 2 stroke oil for your quad or bike', 'It fits but requires some trimming', 'good product, fast shipper', 'Very well made hooks', 'great handle at low cost', 'OK helmet for the price', 'Great starter for the price', 'Good price good quality', 'gr8 item', 'Gr8 Mud Tire for ATV', 'Do not use for a Yamaha 350 big bear', 'Cool product, nice upgrade for Helmet strap', 'So So quality atv mirror', 'Good quality item to replace armrest on ford', 'Great tire for the money', 'Cool goggles and good price', 'Great product!  A little pricey but worth it', 'good quality at low price', 'Great low cost mod for your quad', 'Gr8 Throttle assist', 'Tube is OK but they mailed me wrong size inner tube', 'gr8 speedo cable', 'Fits my 2004 Toyota Matrix XR perfectly', 'Heavy duty waterproof switch', 'exceptional oil, but pricey', 'Tough belt', 'These cover that unsightly truck bed gap', ""Perfect fit and gr8 price!  It's the only one around that fits a Yamaha Big Bear"", 'Gr8 LED for the money.  Very bright and low wattage!', 'Gr8 price and EZ to install!']",4.527777777777778,gr clutch kit for my polaris great tool quality fox atv gloves good price ez install gr mats for the money nice foot pegs but no instructions gr stroke oil for your quad or bike it fits but requires some trimming good product fast shipper very well made hooks great handle at low cost ok helmet for the price great starter for the price good price good quality gr item gr mud tire for atv do not use for a yamaha big bear cool product nice upgrade for helmet strap so so quality atv mirror good quality item to replace armrest on ford great tire for the money cool goggles and good price great product a little pricey but worth it good quality at low price great low cost mod for your quad gr throttle assist tube is ok but they mailed me wrong size inner tube gr speedo cable fits my toyota matrix xr perfectly heavy duty waterproof switch exceptional oil but pricey tough belt these cover that unsightly truck bed gap perfect fit and gr price it s the only one around that fits a yamaha big bear gr led for the money very bright and low wattage gr price and ez to install
222,715,A33AEK6T00UR4X,"['A New Addition', 'Must Have', ""It's A Wheel Chock"", 'Good Substitute for OEM Lube', 'Fel-Pro is the Best', 'Gates Quality for Import Pricing', ""It's A Stant"", 'Not What We Expected', 'More Bang for The Buck', 'More Good Automotvie Parts', 'Another Great Lucas Product', ""Can't Beat Sylvania"", 'Real Money Saver', 'Very Job Specific Accessory', 'These are Great Inexpensive Bolt Kits', 'Found a New Place to Buy My Racing Spark Plugs', 'Right Battery but Not Complete', 'Another Great A-Zoom Product', 'The Price Leader in Transmission Fluid', 'Best Piece We Have Purchased for Our Project Car', 'Powerful Small Package', 'Just What We Wanted and Needed', 'Good Value for the Price', 'Great Design', 'Great Transmission Product', 'Reputable Product for The Right Price', 'More ""Bling"" for Your Motor', 'Right Product, Right Price', 'Exactly As Described', 'The right choice.', 'Just What We Expected', 'A Clone is Better than Nothing', 'Another Amazon Super Deal', 'A Lot of Battery for the Price', 'Great Price on Quality Fog Light Bulbs', 'A Pleasant Surprise', 'Real Time Saver', 'Perfect Wiring for Remote Battery Re-Location']",4.815789473684211,a new addition must have it s a wheel chock good substitute for oem lube fel pro is the best gates quality for import pricing it s a stant not what we expected more bang for the buck more good automotvie parts another great lucas product can t beat sylvania real money saver very job specific accessory these are great inexpensive bolt kits found a new place to buy my racing spark plugs right battery but not complete another great a zoom product the price leader in transmission fluid best piece we have purchased for our project car powerful small package just what we wanted and needed good value for the price great design great transmission product reputable product for the right price more bling for your motor right product right price exactly as described the right choice just what we expected a clone is better than nothing another amazon super deal a lot of battery for the price great price on quality fog light bulbs a pleasant surprise real time saver perfect wiring for remote battery re location
