,UserId,UserName,ProductId,Score
2859,AH16L3K5BL4XL,Woodie,B0000AZ8FX,5.0
2860,AH16L3K5BL4XL,Woodie,B0001EXBOW,5.0
2861,AH16L3K5BL4XL,Woodie,B0002JMRXC,5.0
2862,AH16L3K5BL4XL,Woodie,B0002STSC6,5.0
2863,AH16L3K5BL4XL,Woodie,B000C5I6H2,4.0
2864,AH16L3K5BL4XL,Woodie,B000CB94WM,4.0
2865,AH16L3K5BL4XL,Woodie,B000CO9186,5.0
2866,AH16L3K5BL4XL,Woodie,B000COCRHS,5.0
2867,AH16L3K5BL4XL,Woodie,B000COCRJ6,3.0
2868,AH16L3K5BL4XL,Woodie,B000F3RYGA,5.0
2869,AH16L3K5BL4XL,Woodie,B000NE7TJ8,5.0
2870,AH16L3K5BL4XL,Woodie,B000NICERQ,5.0
2871,AH16L3K5BL4XL,Woodie,B000TD6K6G,5.0
2872,AH16L3K5BL4XL,Woodie,B001516FI4,5.0
2873,AH16L3K5BL4XL,Woodie,B001BAYEWS,4.0
2874,AH16L3K5BL4XL,Woodie,B001EOV46U,5.0
2875,AH16L3K5BL4XL,Woodie,B001EOWQY4,5.0
2876,AH16L3K5BL4XL,Woodie,B001TZ4I76,4.0
2877,AH16L3K5BL4XL,Woodie,B0025CXPYY,4.0
2878,AH16L3K5BL4XL,Woodie,B00291T49Q,4.0
2879,AH16L3K5BL4XL,Woodie,B002DP9W22,5.0
2880,AH16L3K5BL4XL,Woodie,B003048VRM,5.0
2881,AH16L3K5BL4XL,Woodie,B0033YK9A6,5.0
2882,AH16L3K5BL4XL,Woodie,B003BZQ7EE,5.0
2883,AH16L3K5BL4XL,Woodie,B003CVKXII,5.0
2884,AH16L3K5BL4XL,Woodie,B0040CWUY8,5.0
2885,AH16L3K5BL4XL,Woodie,B004I0DFVO,3.0
2886,AH16L3K5BL4XL,Woodie,B0050SFZBG,4.0
2887,AH16L3K5BL4XL,Woodie,B005DJ9860,4.0
2888,AH16L3K5BL4XL,Woodie,B007Q146HO,4.0
2889,AH16L3K5BL4XL,Woodie,B009ANV81S,5.0
2890,AH16L3K5BL4XL,Woodie,B00CDDDDEW,5.0
2891,AH16L3K5BL4XL,Woodie,B00DP5KFG6,5.0
2892,APAIUW4HQSB38,"Christian P. Larsen ""C.P. Larsen""",B0000AZ7VR,5.0
2893,APAIUW4HQSB38,"Christian P. Larsen ""C.P. Larsen""",B000182DVK,4.0
2894,APAIUW4HQSB38,"Christian P. Larsen ""C.P. Larsen""",B0001EWLQG,3.0
2895,APAIUW4HQSB38,"Christian P. Larsen ""C.P. Larsen""",B00029WVI8,2.0
2896,APAIUW4HQSB38,"Christian P. Larsen ""C.P. Larsen""",B0002KKIR8,4.0
2897,APAIUW4HQSB38,"Christian P. Larsen ""C.P. Larsen""",B00063X7KG,5.0
2898,APAIUW4HQSB38,"Christian P. Larsen ""C.P. Larsen""",B000ALBZ0I,3.0
2899,APAIUW4HQSB38,"Christian P. Larsen ""C.P. Larsen""",B000AMQM4Q,5.0
2900,APAIUW4HQSB38,"Christian P. Larsen ""C.P. Larsen""",B000AO8ZA8,4.0
2901,APAIUW4HQSB38,"Christian P. Larsen ""C.P. Larsen""",B000C5YCYS,5.0
2902,APAIUW4HQSB38,"Christian P. Larsen ""C.P. Larsen""",B000C7XVQ6,3.0
2903,APAIUW4HQSB38,"Christian P. Larsen ""C.P. Larsen""",B000CSINYK,5.0
2904,APAIUW4HQSB38,"Christian P. Larsen ""C.P. Larsen""",B000EW0KHW,5.0
2905,APAIUW4HQSB38,"Christian P. Larsen ""C.P. Larsen""",B000JQ1X4C,4.0
2906,APAIUW4HQSB38,"Christian P. Larsen ""C.P. Larsen""",B0016KA8PA,5.0
2907,APAIUW4HQSB38,"Christian P. Larsen ""C.P. Larsen""",B001BDPGCM,5.0
2908,APAIUW4HQSB38,"Christian P. Larsen ""C.P. Larsen""",B001GH1NKW,2.0
2909,APAIUW4HQSB38,"Christian P. Larsen ""C.P. Larsen""",B001KOZ3HU,5.0
2910,APAIUW4HQSB38,"Christian P. Larsen ""C.P. Larsen""",B002927MR6,5.0
2911,APAIUW4HQSB38,"Christian P. Larsen ""C.P. Larsen""",B002PQMMN0,5.0
2912,APAIUW4HQSB38,"Christian P. Larsen ""C.P. Larsen""",B0031AM6BM,4.0
2913,APAIUW4HQSB38,"Christian P. Larsen ""C.P. Larsen""",B00387096C,5.0
2914,APAIUW4HQSB38,"Christian P. Larsen ""C.P. Larsen""",B00387O792,5.0
2915,APAIUW4HQSB38,"Christian P. Larsen ""C.P. Larsen""",B00387S4V4,5.0
2916,APAIUW4HQSB38,"Christian P. Larsen ""C.P. Larsen""",B004HCM9GK,4.0
2917,APAIUW4HQSB38,"Christian P. Larsen ""C.P. Larsen""",B0054KWONM,5.0
2918,A1LXHQM4NSC1T4,Harley99,B0000AZ7WJ,3.0
2919,A1LXHQM4NSC1T4,Harley99,B0002KNZO6,3.0
2920,A1LXHQM4NSC1T4,Harley99,B00068PSXA,4.0
2921,A1LXHQM4NSC1T4,Harley99,B00068PTA2,4.0
2922,A1LXHQM4NSC1T4,Harley99,B0006MQIY4,5.0
2923,A1LXHQM4NSC1T4,Harley99,B0007ZG9TO,5.0
2924,A1LXHQM4NSC1T4,Harley99,B0009H51HG,5.0
2925,A1LXHQM4NSC1T4,Harley99,B0009IK5NU,3.0
2926,A1LXHQM4NSC1T4,Harley99,B0009IQYBC,4.0
2927,A1LXHQM4NSC1T4,Harley99,B000A8FMLO,2.0
2928,A1LXHQM4NSC1T4,Harley99,B000AA4RWM,5.0
2929,A1LXHQM4NSC1T4,Harley99,B000BPB3E6,5.0
2930,A1LXHQM4NSC1T4,Harley99,B000BQR8TE,4.0
2931,A1LXHQM4NSC1T4,Harley99,B000BRFQLK,3.0
2932,A1LXHQM4NSC1T4,Harley99,B000BYD78W,5.0
2933,A1LXHQM4NSC1T4,Harley99,B000BZAAWM,5.0
2934,A1LXHQM4NSC1T4,Harley99,B000BZLC6U,5.0
2935,A1LXHQM4NSC1T4,Harley99,B000C02UC4,5.0
2936,A1LXHQM4NSC1T4,Harley99,B000C03K1Y,4.0
2937,A1LXHQM4NSC1T4,Harley99,B000C06SEA,4.0
2938,A1LXHQM4NSC1T4,Harley99,B000C2O9T4,4.0
2939,A1LXHQM4NSC1T4,Harley99,B000C40TXM,3.0
2940,A1LXHQM4NSC1T4,Harley99,B000C73JY0,4.0
2941,A1LXHQM4NSC1T4,Harley99,B000C7JS36,4.0
2942,A1LXHQM4NSC1T4,Harley99,B000C7UNHQ,4.0
2943,A1LXHQM4NSC1T4,Harley99,B000C841LO,5.0
2944,A1LXHQM4NSC1T4,Harley99,B000C8RATO,5.0
2945,A1LXHQM4NSC1T4,Harley99,B000C9F7E8,5.0
2946,A1LXHQM4NSC1T4,Harley99,B000C9MQ4C,3.0
2947,A1LXHQM4NSC1T4,Harley99,B000C9P5BS,5.0
2948,A1LXHQM4NSC1T4,Harley99,B000C9SJUC,4.0
2949,A1LXHQM4NSC1T4,Harley99,B000C9SR90,5.0
2950,A1LXHQM4NSC1T4,Harley99,B000CAYSK6,5.0
2951,A1LXHQM4NSC1T4,Harley99,B000CAYTE6,5.0
2952,A1LXHQM4NSC1T4,Harley99,B000CAYTHI,5.0
2953,A1LXHQM4NSC1T4,Harley99,B000CCM5YA,5.0
2954,A1LXHQM4NSC1T4,Harley99,B000CCMNAG,5.0
2955,A1LXHQM4NSC1T4,Harley99,B000CMFJSE,3.0
2956,A1LXHQM4NSC1T4,Harley99,B000CMH4IW,4.0
2957,A1LXHQM4NSC1T4,Harley99,B000COB5Y4,5.0
2958,A1LXHQM4NSC1T4,Harley99,B000CONYO8,2.0
2959,A1LXHQM4NSC1T4,Harley99,B000CPI5Z0,3.0
2960,A1LXHQM4NSC1T4,Harley99,B000CPIMXK,4.0
2961,A1LXHQM4NSC1T4,Harley99,B000CQBFII,4.0
2962,A1LXHQM4NSC1T4,Harley99,B000E8INYI,1.0
2963,A1LXHQM4NSC1T4,Harley99,B000E8XFQ4,5.0
2964,A1LXHQM4NSC1T4,Harley99,B000ET5TFI,5.0
2965,A1LXHQM4NSC1T4,Harley99,B000FPXTNK,5.0
2966,A1LXHQM4NSC1T4,Harley99,B000FPXXHC,5.0
2967,A1LXHQM4NSC1T4,Harley99,B000FPXYDK,5.0
2968,A1LXHQM4NSC1T4,Harley99,B000FPY240,5.0
2969,A1LXHQM4NSC1T4,Harley99,B000FPZR5I,4.0
2970,A1LXHQM4NSC1T4,Harley99,B000FPZXW0,5.0
2971,A1LXHQM4NSC1T4,Harley99,B000FPZY2Y,5.0
2972,A1LXHQM4NSC1T4,Harley99,B000FPZZX2,5.0
2973,A1LXHQM4NSC1T4,Harley99,B000FQ0BIA,5.0
2974,A1LXHQM4NSC1T4,Harley99,B000FQ1Q66,5.0
2975,A1LXHQM4NSC1T4,Harley99,B000FQ1XNC,5.0
2976,A1LXHQM4NSC1T4,Harley99,B000FQ23OU,3.0
2977,A1LXHQM4NSC1T4,Harley99,B000FQ99HO,4.0
2978,A1LXHQM4NSC1T4,Harley99,B000HBGKWE,1.0
2979,A1LXHQM4NSC1T4,Harley99,B000HBI9YQ,2.0
2980,A1LXHQM4NSC1T4,Harley99,B000HBNVSK,5.0
2981,A1LXHQM4NSC1T4,Harley99,B000KKHNZU,5.0
2982,A1LXHQM4NSC1T4,Harley99,B000M5UD1E,5.0
2983,A1LXHQM4NSC1T4,Harley99,B000MSBU9U,5.0
2984,A1LXHQM4NSC1T4,Harley99,B000NKCIKM,5.0
2985,A1LXHQM4NSC1T4,Harley99,B000NW6W0C,3.0
2986,A1LXHQM4NSC1T4,Harley99,B000PL2IAY,5.0
2987,A1LXHQM4NSC1T4,Harley99,B000QCM5NM,4.0
2988,A1LXHQM4NSC1T4,Harley99,B000TBN5CK,5.0
2989,A1LXHQM4NSC1T4,Harley99,B000VKN4R0,5.0
2990,A1LXHQM4NSC1T4,Harley99,B000VU0IRE,3.0
2991,A1LXHQM4NSC1T4,Harley99,B000WJ9M8A,5.0
2992,A1LXHQM4NSC1T4,Harley99,B000WJELAY,5.0
2993,A1LXHQM4NSC1T4,Harley99,B000YE8MUW,4.0
2994,A1LXHQM4NSC1T4,Harley99,B0013FY5GG,5.0
2995,A1LXHQM4NSC1T4,Harley99,B0014B84CA,5.0
2996,A1LXHQM4NSC1T4,Harley99,B00153ZBVO,5.0
2997,A1LXHQM4NSC1T4,Harley99,B0017LY624,4.0
2998,A1LXHQM4NSC1T4,Harley99,B001B3XZK2,3.0
2999,A1LXHQM4NSC1T4,Harley99,B001CZJ4JK,5.0
3000,A1LXHQM4NSC1T4,Harley99,B001D22D4A,4.0
3001,A1LXHQM4NSC1T4,Harley99,B001FAGLCU,5.0
3002,A1LXHQM4NSC1T4,Harley99,B001PYGA3Q,5.0
3003,A1LXHQM4NSC1T4,Harley99,B001V5TK7M,5.0
3004,A1LXHQM4NSC1T4,Harley99,B0026L2LQM,5.0
3005,A1LXHQM4NSC1T4,Harley99,B0026L2M0C,5.0
3006,A1LXHQM4NSC1T4,Harley99,B002809VWS,5.0
3007,A1LXHQM4NSC1T4,Harley99,B002EBQX72,5.0
3008,A1LXHQM4NSC1T4,Harley99,B002L6K0PQ,4.0
3009,A1LXHQM4NSC1T4,Harley99,B002QEFNC8,4.0
3010,A1LXHQM4NSC1T4,Harley99,B002VB6WM6,4.0
3011,A1LXHQM4NSC1T4,Harley99,B002ZMBRVC,5.0
3012,A1LXHQM4NSC1T4,Harley99,B00342XXC8,5.0
3013,A1LXHQM4NSC1T4,Harley99,B00396YVNO,5.0
3014,A1LXHQM4NSC1T4,Harley99,B003CJSE6S,5.0
3015,A1LXHQM4NSC1T4,Harley99,B003E7QZ4G,5.0
3016,A1LXHQM4NSC1T4,Harley99,B003K301W6,5.0
3017,A1LXHQM4NSC1T4,Harley99,B003TXYJB6,4.0
3018,A1LXHQM4NSC1T4,Harley99,B003YM6RDA,5.0
3019,A1LXHQM4NSC1T4,Harley99,B0043VTFPS,5.0
3020,A1LXHQM4NSC1T4,Harley99,B004A6J9TI,4.0
3021,A1LXHQM4NSC1T4,Harley99,B004BF9EAC,2.0
3022,A1LXHQM4NSC1T4,Harley99,B004GCXOPG,4.0
3023,A1LXHQM4NSC1T4,Harley99,B004HP4DWK,5.0
3024,A1LXHQM4NSC1T4,Harley99,B004J30GTE,5.0
3025,A1LXHQM4NSC1T4,Harley99,B004J356T4,5.0
3026,A1LXHQM4NSC1T4,Harley99,B004JAXC20,5.0
3027,A1LXHQM4NSC1T4,Harley99,B004JAYHKG,5.0
3028,A1LXHQM4NSC1T4,Harley99,B004L035UW,4.0
3029,A1LXHQM4NSC1T4,Harley99,B004LH0CI8,5.0
3030,A1LXHQM4NSC1T4,Harley99,B004SCD9N6,5.0
3031,A1LXHQM4NSC1T4,Harley99,B004XONNTY,5.0
3032,A1LXHQM4NSC1T4,Harley99,B005G53CJU,3.0
3033,A1LXHQM4NSC1T4,Harley99,B005OGYPJM,4.0
3034,A1LXHQM4NSC1T4,Harley99,B005UGH25A,5.0
3035,A1LXHQM4NSC1T4,Harley99,B0068C4KPK,5.0
3036,A1LXHQM4NSC1T4,Harley99,B006EHKG3E,4.0
3037,A1LXHQM4NSC1T4,Harley99,B007QBSMSS,5.0
3038,A1LXHQM4NSC1T4,Harley99,B008F8QHF6,3.0
3039,A1LXHQM4NSC1T4,Harley99,B008FYKOX6,4.0
3040,A1LXHQM4NSC1T4,Harley99,B00B2PYXSC,4.0
3041,A1LXHQM4NSC1T4,Harley99,B00B4D39RI,5.0
3042,A1LXHQM4NSC1T4,Harley99,B00BLC47XW,3.0
3043,A1LXHQM4NSC1T4,Harley99,B00C873Y60,5.0
3044,A1LXHQM4NSC1T4,Harley99,B00DLZVTGU,1.0
3045,A10NQKIG7NXUR7,Fusion,B0000AZ9KS,4.0
3046,A10NQKIG7NXUR7,Fusion,B0002NIGSI,1.0
3047,A10NQKIG7NXUR7,Fusion,B0002NIGWE,5.0
3048,A10NQKIG7NXUR7,Fusion,B0006Q17NC,3.0
3049,A10NQKIG7NXUR7,Fusion,B0009VIQ1K,5.0
3050,A10NQKIG7NXUR7,Fusion,B000AXSN10,5.0
3051,A10NQKIG7NXUR7,Fusion,B000BTB2DY,5.0
3052,A10NQKIG7NXUR7,Fusion,B000CITK8S,5.0
3053,A10NQKIG7NXUR7,Fusion,B000CITKCE,5.0
3054,A10NQKIG7NXUR7,Fusion,B000CPI5XW,5.0
3055,A10NQKIG7NXUR7,Fusion,B000GZR35E,1.0
3056,A10NQKIG7NXUR7,Fusion,B000IOODM4,3.0
3057,A10NQKIG7NXUR7,Fusion,B000M6TWQK,1.0
3058,A10NQKIG7NXUR7,Fusion,B000NIXRO0,5.0
3059,A10NQKIG7NXUR7,Fusion,B000OL08ES,5.0
3060,A10NQKIG7NXUR7,Fusion,B000XFNVTE,5.0
3061,A10NQKIG7NXUR7,Fusion,B001AWGE5W,5.0
3062,A10NQKIG7NXUR7,Fusion,B001B7VSPW,5.0
3063,A10NQKIG7NXUR7,Fusion,B001BDPVIG,3.0
3064,A10NQKIG7NXUR7,Fusion,B001VDW8KU,5.0
3065,A10NQKIG7NXUR7,Fusion,B0022XNSKM,4.0
3066,A10NQKIG7NXUR7,Fusion,B002KO9W76,5.0
3067,A10NQKIG7NXUR7,Fusion,B003G0O1EC,5.0
3068,A10NQKIG7NXUR7,Fusion,B00433SIQI,3.0
3069,A10NQKIG7NXUR7,Fusion,B0044AZGJC,5.0
3070,A10NQKIG7NXUR7,Fusion,B004SKTR1Q,5.0
3071,A10NQKIG7NXUR7,Fusion,B0050DC5RI,5.0
3072,A10NQKIG7NXUR7,Fusion,B00514A2LM,5.0
3073,A10NQKIG7NXUR7,Fusion,B00514A6LI,4.0
3074,A10NQKIG7NXUR7,Fusion,B00514BQL2,3.0
3075,A10NQKIG7NXUR7,Fusion,B005EMWVJM,5.0
3076,A10NQKIG7NXUR7,Fusion,B005NLQAHS,5.0
3077,A10NQKIG7NXUR7,Fusion,B0068FX3PK,5.0
3078,A10NQKIG7NXUR7,Fusion,B007KPUA6W,2.0
3079,A10NQKIG7NXUR7,Fusion,B007KPV4T4,2.0
3080,A10NQKIG7NXUR7,Fusion,B007TWO7R4,5.0
3081,A10NQKIG7NXUR7,Fusion,B008EF03OQ,5.0
3082,A10NQKIG7NXUR7,Fusion,B00ABW6DO4,5.0
3083,A10NQKIG7NXUR7,Fusion,B00AS1P6V4,5.0
3084,A10NQKIG7NXUR7,Fusion,B00AS1XV1G,5.0
3085,A10NQKIG7NXUR7,Fusion,B00B51URQU,5.0
3086,A10NQKIG7NXUR7,Fusion,B00C7PTD54,5.0
3087,A10NQKIG7NXUR7,Fusion,B00C7PX19I,4.0
3088,A10NQKIG7NXUR7,Fusion,B00CH21KJY,5.0
3089,A10NQKIG7NXUR7,Fusion,B00IJJP5UE,5.0
3090,ARSA69LA07CMM,Joy CJ,B0000AZ9KS,5.0
3091,ARSA69LA07CMM,Joy CJ,B000ALDRAO,5.0
3092,ARSA69LA07CMM,Joy CJ,B000C0TDOM,5.0
3093,ARSA69LA07CMM,Joy CJ,B000C0TDP6,5.0
3094,ARSA69LA07CMM,Joy CJ,B000C2UA8I,5.0
3095,ARSA69LA07CMM,Joy CJ,B000C34L4G,5.0
3096,ARSA69LA07CMM,Joy CJ,B000C34L64,5.0
3097,ARSA69LA07CMM,Joy CJ,B000C36BH6,4.0
3098,ARSA69LA07CMM,Joy CJ,B000C46Q2K,5.0
3099,ARSA69LA07CMM,Joy CJ,B000C59LAS,5.0
3100,ARSA69LA07CMM,Joy CJ,B000C5GB1A,1.0
3101,ARSA69LA07CMM,Joy CJ,B000CD38CM,5.0
3102,ARSA69LA07CMM,Joy CJ,B000CJ2PKM,5.0
3103,ARSA69LA07CMM,Joy CJ,B000COSB14,5.0
3104,ARSA69LA07CMM,Joy CJ,B000ELTEK2,2.0
3105,ARSA69LA07CMM,Joy CJ,B000ELVJOQ,5.0
3106,ARSA69LA07CMM,Joy CJ,B000IYHGBE,5.0
3107,ARSA69LA07CMM,Joy CJ,B000NU7DIE,5.0
3108,ARSA69LA07CMM,Joy CJ,B000TCGF3U,5.0
3109,ARSA69LA07CMM,Joy CJ,B000V53VR8,5.0
3110,ARSA69LA07CMM,Joy CJ,B000V55P04,5.0
3111,ARSA69LA07CMM,Joy CJ,B0012WW1QQ,5.0
3112,ARSA69LA07CMM,Joy CJ,B001DRH8FO,5.0
3113,ARSA69LA07CMM,Joy CJ,B001KR1BQE,5.0
3114,ARSA69LA07CMM,Joy CJ,B001L9ZDHY,5.0
3115,ARSA69LA07CMM,Joy CJ,B001LL9UQ2,5.0
3116,ARSA69LA07CMM,Joy CJ,B002ZTNV00,1.0
3117,ARSA69LA07CMM,Joy CJ,B003JBNCCK,5.0
3118,ARSA69LA07CMM,Joy CJ,B003NLLVAQ,5.0
3119,ARSA69LA07CMM,Joy CJ,B00407RQN8,3.0
3120,ARSA69LA07CMM,Joy CJ,B004KED8CO,5.0
3121,ARSA69LA07CMM,Joy CJ,B004M02RL4,5.0
3122,ARSA69LA07CMM,Joy CJ,B004O1WUTU,5.0
3123,ARSA69LA07CMM,Joy CJ,B004RCSKPO,5.0
3124,ARSA69LA07CMM,Joy CJ,B006R0AZU2,5.0
3125,ARSA69LA07CMM,Joy CJ,B00HG5KI2W,5.0
3126,ANRS196NKFVUU,Brian,B0000BYCIV,4.0
3127,ANRS196NKFVUU,Brian,B0000WHG1O,5.0
3128,ANRS196NKFVUU,Brian,B00062YZXU,4.0
3129,ANRS196NKFVUU,Brian,B0009SXOVA,5.0
3130,ANRS196NKFVUU,Brian,B000B58EIE,5.0
3131,ANRS196NKFVUU,Brian,B000B58MY0,5.0
3132,ANRS196NKFVUU,Brian,B000B8JUAW,5.0
3133,ANRS196NKFVUU,Brian,B000BWAP3E,5.0
3134,ANRS196NKFVUU,Brian,B000BZX92K,5.0
3135,ANRS196NKFVUU,Brian,B000C7NWZ6,5.0
3136,ANRS196NKFVUU,Brian,B000I4U0G2,5.0
3137,ANRS196NKFVUU,Brian,B000WEMH4G,5.0
3138,ANRS196NKFVUU,Brian,B0012BL8LG,5.0
3139,ANRS196NKFVUU,Brian,B0016HURK4,5.0
3140,ANRS196NKFVUU,Brian,B001DOTBD4,5.0
3141,ANRS196NKFVUU,Brian,B001U04NCA,5.0
3142,ANRS196NKFVUU,Brian,B002MQCY7C,5.0
3143,ANRS196NKFVUU,Brian,B002T77TB0,5.0
3144,ANRS196NKFVUU,Brian,B00433SINQ,5.0
3145,ANRS196NKFVUU,Brian,B00495UQT2,5.0
3146,ANRS196NKFVUU,Brian,B004M6QWI2,5.0
3147,ANRS196NKFVUU,Brian,B004NSI868,5.0
3148,ANRS196NKFVUU,Brian,B005ETCIO8,5.0
3149,ANRS196NKFVUU,Brian,B005HQYQ0W,5.0
3150,ANRS196NKFVUU,Brian,B006R34PB4,4.0
3151,ANRS196NKFVUU,Brian,B0082IZW14,5.0
3152,ANRS196NKFVUU,Brian,B008FRR6AM,5.0
3153,A3FLOWOKVNQ72S,baitmaster,B0000BYQ8V,4.0
3154,A3FLOWOKVNQ72S,baitmaster,B000AS3D3S,5.0
3155,A3FLOWOKVNQ72S,baitmaster,B000AS3D42,5.0
3156,A3FLOWOKVNQ72S,baitmaster,B000BWC8FC,4.0
3157,A3FLOWOKVNQ72S,baitmaster,B000C2PQVY,3.0
3158,A3FLOWOKVNQ72S,baitmaster,B000CFU4HM,4.0
3159,A3FLOWOKVNQ72S,baitmaster,B000F2EPFY,5.0
3160,A3FLOWOKVNQ72S,baitmaster,B000KYUQ2S,5.0
3161,A3FLOWOKVNQ72S,baitmaster,B000NBVFN2,5.0
3162,A3FLOWOKVNQ72S,baitmaster,B000NU67V8,5.0
3163,A3FLOWOKVNQ72S,baitmaster,B001F532PY,4.0
3164,A3FLOWOKVNQ72S,baitmaster,B001FKQX0U,5.0
3165,A3FLOWOKVNQ72S,baitmaster,B001GJ3DZS,5.0
3166,A3FLOWOKVNQ72S,baitmaster,B001O0TZMY,5.0
3167,A3FLOWOKVNQ72S,baitmaster,B002EC0R4Q,5.0
3168,A3FLOWOKVNQ72S,baitmaster,B002OJAEAQ,5.0
3169,A3FLOWOKVNQ72S,baitmaster,B002PL5822,5.0
3170,A3FLOWOKVNQ72S,baitmaster,B0031I5Z5I,5.0
3171,A3FLOWOKVNQ72S,baitmaster,B003CMIH2Q,5.0
3172,A3FLOWOKVNQ72S,baitmaster,B003YMX0YE,5.0
3173,A3FLOWOKVNQ72S,baitmaster,B00480FIBE,4.0
3174,A3FLOWOKVNQ72S,baitmaster,B004YJTIRO,5.0
3175,A3FLOWOKVNQ72S,baitmaster,B005FKX1SS,4.0
3176,A3FLOWOKVNQ72S,baitmaster,B005Z8HAUK,4.0
3177,A3FLOWOKVNQ72S,baitmaster,B008BRJ6CM,5.0
3178,A33AH6ZKKTNMRS,"T.Swift ""qbvii""",B0000DYV3N,4.0
3179,A33AH6ZKKTNMRS,"T.Swift ""qbvii""",B00029XCA4,5.0
3180,A33AH6ZKKTNMRS,"T.Swift ""qbvii""",B0002NIIPY,5.0
3181,A33AH6ZKKTNMRS,"T.Swift ""qbvii""",B0002NIJAS,5.0
3182,A33AH6ZKKTNMRS,"T.Swift ""qbvii""",B00032K32A,4.0
3183,A33AH6ZKKTNMRS,"T.Swift ""qbvii""",B00032K42E,4.0
3184,A33AH6ZKKTNMRS,"T.Swift ""qbvii""",B00064NWH8,5.0
3185,A33AH6ZKKTNMRS,"T.Swift ""qbvii""",B0009IBJAS,5.0
3186,A33AH6ZKKTNMRS,"T.Swift ""qbvii""",B0009N0W38,5.0
3187,A33AH6ZKKTNMRS,"T.Swift ""qbvii""",B0009N30L4,5.0
3188,A33AH6ZKKTNMRS,"T.Swift ""qbvii""",B000AMBNYK,5.0
3189,A33AH6ZKKTNMRS,"T.Swift ""qbvii""",B000AMXSX4,4.0
3190,A33AH6ZKKTNMRS,"T.Swift ""qbvii""",B000FT35V2,5.0
3191,A33AH6ZKKTNMRS,"T.Swift ""qbvii""",B000GKB0PI,5.0
3192,A33AH6ZKKTNMRS,"T.Swift ""qbvii""",B000GKEZBY,5.0
3193,A33AH6ZKKTNMRS,"T.Swift ""qbvii""",B000GV3TSI,5.0
3194,A33AH6ZKKTNMRS,"T.Swift ""qbvii""",B000GZPH2U,5.0
3195,A33AH6ZKKTNMRS,"T.Swift ""qbvii""",B000HX373C,4.0
3196,A33AH6ZKKTNMRS,"T.Swift ""qbvii""",B000KC5SJ6,4.0
3197,A33AH6ZKKTNMRS,"T.Swift ""qbvii""",B000LPHVUG,5.0
3198,A33AH6ZKKTNMRS,"T.Swift ""qbvii""",B000O8YF04,5.0
3199,A33AH6ZKKTNMRS,"T.Swift ""qbvii""",B0011DQN38,5.0
3200,A33AH6ZKKTNMRS,"T.Swift ""qbvii""",B00138FAMQ,5.0
3201,A33AH6ZKKTNMRS,"T.Swift ""qbvii""",B001EA0LI6,5.0
3202,A33AH6ZKKTNMRS,"T.Swift ""qbvii""",B001F0L3QO,4.0
3203,A33AH6ZKKTNMRS,"T.Swift ""qbvii""",B001F86XC0,4.0
3204,A33AH6ZKKTNMRS,"T.Swift ""qbvii""",B002FDMX64,5.0
3205,A33AH6ZKKTNMRS,"T.Swift ""qbvii""",B002L9DGJ0,5.0
3206,A33AH6ZKKTNMRS,"T.Swift ""qbvii""",B002MQCY7C,4.0
3207,A33AH6ZKKTNMRS,"T.Swift ""qbvii""",B002T1C74A,3.0
3208,A33AH6ZKKTNMRS,"T.Swift ""qbvii""",B002UD0GIG,5.0
3209,A33AH6ZKKTNMRS,"T.Swift ""qbvii""",B002ZBWKDC,5.0
3210,A33AH6ZKKTNMRS,"T.Swift ""qbvii""",B0041BMNYU,4.0
3211,A33AH6ZKKTNMRS,"T.Swift ""qbvii""",B0046Z5EHO,4.0
3212,A33AH6ZKKTNMRS,"T.Swift ""qbvii""",B004GIQQ64,5.0
3213,A33AH6ZKKTNMRS,"T.Swift ""qbvii""",B004HX1DZM,4.0
3214,A33AH6ZKKTNMRS,"T.Swift ""qbvii""",B005BPW656,4.0
3215,A33AH6ZKKTNMRS,"T.Swift ""qbvii""",B006W2DYD0,5.0
3216,A33AH6ZKKTNMRS,"T.Swift ""qbvii""",B007VWYBW8,5.0
3217,A33AH6ZKKTNMRS,"T.Swift ""qbvii""",B007VWYEEI,5.0
3218,A33AH6ZKKTNMRS,"T.Swift ""qbvii""",B00B6JY6QI,5.0
3219,A3SLQFBUJKG81Z,JVCamp,B0000UUX2A,5.0
3220,A3SLQFBUJKG81Z,JVCamp,B000BNKVM8,5.0
3221,A3SLQFBUJKG81Z,JVCamp,B000C81WYS,5.0
3222,A3SLQFBUJKG81Z,JVCamp,B000CMJ336,1.0
3223,A3SLQFBUJKG81Z,JVCamp,B000CQBND0,4.0
3224,A3SLQFBUJKG81Z,JVCamp,B000ELTG0A,1.0
3225,A3SLQFBUJKG81Z,JVCamp,B000GVG61A,5.0
3226,A3SLQFBUJKG81Z,JVCamp,B000IY7RE0,1.0
3227,A3SLQFBUJKG81Z,JVCamp,B000IY8OKQ,5.0
3228,A3SLQFBUJKG81Z,JVCamp,B000MS830E,1.0
3229,A3SLQFBUJKG81Z,JVCamp,B000N8KDI8,1.0
3230,A3SLQFBUJKG81Z,JVCamp,B000PL2D18,5.0
3231,A3SLQFBUJKG81Z,JVCamp,B000RDJNOY,4.0
3232,A3SLQFBUJKG81Z,JVCamp,B0013G03Z2,3.0
3233,A3SLQFBUJKG81Z,JVCamp,B0013REXPW,1.0
3234,A3SLQFBUJKG81Z,JVCamp,B0018YE9CW,5.0
